file,type,line,frame
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/utils/comparator/__test__/Comparator.test.js,Conditional Test Logic,"{'line': 27, 'column': 6, 'index': 1178}","  25 |   it('should compare with custom comparator function', () => {
      |    ^ Duplicate Assert
  281 |     expect(tree.isNodeBlack(node2)).toBe(true);
  282 |     expect(tree.isNodeBlack(node7)).toBe(true);
  283 |     expect(tree.isNodeRed(node4)).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Duplicate Assert,"{'line': 280, 'column': 4, 'index': 9063}","  278 |     expect(tree.root.height).toBe(2);
  279 |
> 280 |     expect(tree.isNodeBlack(node1)).toBe(true);
      |    ^ Duplicate Assert
  281 |     expect(tree.isNodeBlack(node2)).toBe(true);
  282 |     expect(tree.isNodeBlack(node7)).toBe(true);
  283 |     expect(tree.isNodeRed(node4)).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Duplicate Assert,"{'line': 281, 'column': 4, 'index': 9111}","  279 |
  280 |     expect(tree.isNodeBlack(node1)).toBe(true);
> 281 |     expect(tree.isNodeBlack(node2)).toBe(true);
      |    ^ Duplicate Assert
  282 |     expect(tree.isNodeBlack(node7)).toBe(true);
  283 |     expect(tree.isNodeRed(node4)).toBe(true);
  284 |     expect(tree.isNodeRed(node5)).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Duplicate Assert,"{'line': 281, 'column': 4, 'index': 9111}","  279 |
  280 |     expect(tree.isNodeBlack(node1)).toBe(true);
> 281 |     expect(tree.isNodeBlack(node2)).toBe(true);
      |    ^ Duplicate Assert
  282 |     expect(tree.isNodeBlack(node7)).toBe(true);
  283 |     expect(tree.isNodeRed(node4)).toBe(true);
  284 |     expect(tree.isNodeRed(node5)).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Duplicate Assert,"{'line': 283, 'column': 4, 'index': 9207}","  281 |     expect(tree.isNodeBlack(node2)).toBe(true);
  282 |     expect(tree.isNodeBlack(node7)).toBe(true);
> 283 |     expect(tree.isNodeRed(node4)).toBe(true);
      |    ^ Duplicate Assert
  284 |     expect(tree.isNodeRed(node5)).toBe(true);
  285 |     expect(tree.isNodeRed(node3)).toBe(true);
  286 |     expect(tree.isNodeRed(node6)).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Duplicate Assert,"{'line': 283, 'column': 4, 'index': 9207}","  281 |     expect(tree.isNodeBlack(node2)).toBe(true);
  282 |     expect(tree.isNodeBlack(node7)).toBe(true);
> 283 |     expect(tree.isNodeRed(node4)).toBe(true);
      |    ^ Duplicate Assert
  284 |     expect(tree.isNodeRed(node5)).toBe(true);
  285 |     expect(tree.isNodeRed(node3)).toBe(true);
  286 |     expect(tree.isNodeRed(node6)).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Duplicate Assert,"{'line': 284, 'column': 4, 'index': 9253}","  282 |     expect(tree.isNodeBlack(node7)).toBe(true);
  283 |     expect(tree.isNodeRed(node4)).toBe(true);
> 284 |     expect(tree.isNodeRed(node5)).toBe(true);
      |    ^ Duplicate Assert
  285 |     expect(tree.isNodeRed(node3)).toBe(true);
  286 |     expect(tree.isNodeRed(node6)).toBe(true);
  287 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Duplicate Assert,"{'line': 284, 'column': 4, 'index': 9253}","  282 |     expect(tree.isNodeBlack(node7)).toBe(true);
  283 |     expect(tree.isNodeRed(node4)).toBe(true);
> 284 |     expect(tree.isNodeRed(node5)).toBe(true);
      |    ^ Duplicate Assert
  285 |     expect(tree.isNodeRed(node3)).toBe(true);
  286 |     expect(tree.isNodeRed(node6)).toBe(true);
  287 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Duplicate Assert,"{'line': 286, 'column': 4, 'index': 9345}","  284 |     expect(tree.isNodeRed(node5)).toBe(true);
  285 |     expect(tree.isNodeRed(node3)).toBe(true);
> 286 |     expect(tree.isNodeRed(node6)).toBe(true);
      |    ^ Duplicate Assert
  287 |   });
  288 |
  289 |   it('should do left-left rotation with left grand-parent', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Duplicate Assert,"{'line': 286, 'column': 4, 'index': 9345}","  284 |     expect(tree.isNodeRed(node5)).toBe(true);
  285 |     expect(tree.isNodeRed(node3)).toBe(true);
> 286 |     expect(tree.isNodeRed(node6)).toBe(true);
      |    ^ Duplicate Assert
  287 |   });
  288 |
  289 |   it('should do left-left rotation with left grand-parent', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Magic Number,"{'line': 14, 'column': 34, 'index': 485}","  12 |
  13 |     expect(tree.toString()).toBe('10');
> 14 |     expect(tree.root.height).toBe(0);
     |                                  ^ Magic Number
  15 |   });
  16 |
  17 |   it('should always color new leaf node as red', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Magic Number,"{'line': 29, 'column': 34, 'index': 990}","  27 |
  28 |     expect(tree.toString()).toBe('5,10,15');
> 29 |     expect(tree.root.height).toBe(1);
     |                                  ^ Magic Number
  30 |   });
  31 |
  32 |   it('should balance itself', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Magic Number,"{'line': 43, 'column': 34, 'index': 1291}","  41 |
  42 |     expect(tree.toString()).toBe('5,10,15,20,25,30');
> 43 |     expect(tree.root.height).toBe(3);
     |                                  ^ Magic Number
  44 |   });
  45 |
  46 |   it('should balance itself when parent is black', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Magic Number,"{'line': 89, 'column': 34, 'index': 2702}","  87 |
  88 |     expect(tree.toString()).toBe('-20,-10,6,10,20,25');
> 89 |     expect(tree.root.height).toBe(2);
     |                                  ^ Magic Number
  90 |
  91 |     const node7 = tree.insert(4);
  92 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Magic Number,"{'line': 96, 'column': 34, 'index': 2890}","  94 |
  95 |     expect(tree.toString()).toBe('-20,-10,4,6,10,20,25');
> 96 |     expect(tree.root.height).toBe(3);
     |                                  ^ Magic Number
  97 |
  98 |     expect(tree.isNodeBlack(node1)).toBe(true);
  99 |     expect(tree.isNodeRed(node2)).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Magic Number,"{'line': 122, 'column': 34, 'index': 3786}","  120 |
  121 |     expect(tree.toString()).toBe('-20,-10,2,6,8,10,15,20,25');
> 122 |     expect(tree.root.height).toBe(3);
      |                                  ^ Magic Number
  123 |
  124 |     expect(tree.isNodeBlack(node1)).toBe(true);
  125 |     expect(tree.isNodeRed(node2)).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Magic Number,"{'line': 137, 'column': 34, 'index': 4349}","  135 |
  136 |     expect(tree.toString()).toBe('-20,-10,2,4,6,8,10,15,20,25');
> 137 |     expect(tree.root.height).toBe(3);
      |                                  ^ Magic Number
  138 |
  139 |     expect(tree.root.value).toBe(node5.value);
  140 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Magic Number,"{'line': 163, 'column': 34, 'index': 5225}","  161 |
  162 |     expect(tree.toString()).toBe('-10,7,10,15,20');
> 163 |     expect(tree.root.height).toBe(2);
      |                                  ^ Magic Number
  164 |
  165 |     expect(tree.isNodeBlack(node1)).toBe(true);
  166 |     expect(tree.isNodeBlack(node2)).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Magic Number,"{'line': 174, 'column': 34, 'index': 5592}","  172 |
  173 |     expect(tree.toString()).toBe('-10,7,10,13,15,20');
> 174 |     expect(tree.root.height).toBe(2);
      |                                  ^ Magic Number
  175 |
  176 |     expect(tree.isNodeBlack(node1)).toBe(true);
  177 |     expect(tree.isNodeBlack(node2)).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Magic Number,"{'line': 194, 'column': 34, 'index': 6232}","  192 |
  193 |     expect(tree.toString()).toBe('-10,7,10,15,20');
> 194 |     expect(tree.root.height).toBe(2);
      |                                  ^ Magic Number
  195 |
  196 |     expect(tree.isNodeBlack(node1)).toBe(true);
  197 |     expect(tree.isNodeBlack(node2)).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Magic Number,"{'line': 205, 'column': 34, 'index': 6599}","  203 |
  204 |     expect(tree.toString()).toBe('-10,7,10,15,17,20');
> 205 |     expect(tree.root.height).toBe(2);
      |                                  ^ Magic Number
  206 |
  207 |     expect(tree.isNodeBlack(node1)).toBe(true);
  208 |     expect(tree.isNodeBlack(node2)).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Magic Number,"{'line': 229, 'column': 34, 'index': 7415}","  227 |
  228 |     expect(tree.toString()).toBe('-20,-10,1,6,9,10,15,20,30');
> 229 |     expect(tree.root.height).toBe(3);
      |                                  ^ Magic Number
  230 |
  231 |     expect(tree.isNodeBlack(node1)).toBe(true);
  232 |     expect(tree.isNodeRed(node2)).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Magic Number,"{'line': 244, 'column': 34, 'index': 7963}","  242 |
  243 |     expect(tree.toString()).toBe('-20,-10,1,4,6,9,10,15,20,30');
> 244 |     expect(tree.root.height).toBe(3);
      |                                  ^ Magic Number
  245 |   });
  246 |
  247 |   it('should do right-left rotation', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Magic Number,"{'line': 258, 'column': 34, 'index': 8360}","  256 |
  257 |     expect(tree.toString()).toBe('-20,-10,6,10,20,30');
> 258 |     expect(tree.root.height).toBe(2);
      |                                  ^ Magic Number
  259 |
  260 |     expect(tree.isNodeBlack(node1)).toBe(true);
  261 |     expect(tree.isNodeBlack(node2)).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Magic Number,"{'line': 278, 'column': 34, 'index': 9054}","  276 |
  277 |     expect(tree.toString()).toBe('-20,-10,6,10,20,25,30');
> 278 |     expect(tree.root.height).toBe(2);
      |                                  ^ Magic Number
  279 |
  280 |     expect(tree.isNodeBlack(node1)).toBe(true);
  281 |     expect(tree.isNodeBlack(node2)).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Magic Number,"{'line': 299, 'column': 34, 'index': 9690}","  297 |
  298 |     expect(tree.toString()).toBe('5,10,15,20,25');
> 299 |     expect(tree.root.height).toBe(2);
      |                                  ^ Magic Number
  300 |   });
  301 |
  302 |   it('should do right-right rotation with left grand-parent', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/red-black-tree/__test__/RedBlackTree.test.js,Magic Number,"{'line': 312, 'column': 34, 'index': 10001}","  310 |
  311 |     expect(tree.toString()).toBe('15,17,19,20,25');
> 312 |     expect(tree.root.height).toBe(2);
      |                                  ^ Magic Number
  313 |   });
  314 |
  315 |   it('should throw an error when trying to remove node', () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/fenwick-tree/__test__/FenwickTree.test.js,Conditional Test Logic,"{'line': 8, 'column': 4, 'index': 231}","   6 |     expect(tree1.treeArray.length).toBe(5 + 1);
   7 |
>  8 |     for (let i = 0; i < 5; i += 1) {
     |    ^ Conditional Test Logic
   9 |       expect(tree1.treeArray[i]).toBe(0);
  10 |     }
  11 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/fenwick-tree/__test__/FenwickTree.test.js,Duplicate Assert,"{'line': 28, 'column': 4, 'index': 811}","  26 |     expect(tree.treeArray).toEqual([0, 3, 5, -1, 10, 5, 9, -3, 19, 7, 9, 3]);
  27 |
> 28 |     expect(tree.query(1)).toBe(3);
     |    ^ Duplicate Assert
  29 |     expect(tree.query(2)).toBe(5);
  30 |     expect(tree.query(3)).toBe(4);
  31 |     expect(tree.query(4)).toBe(10);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/fenwick-tree/__test__/FenwickTree.test.js,Duplicate Assert,"{'line': 28, 'column': 4, 'index': 811}","  26 |     expect(tree.treeArray).toEqual([0, 3, 5, -1, 10, 5, 9, -3, 19, 7, 9, 3]);
  27 |
> 28 |     expect(tree.query(1)).toBe(3);
     |    ^ Duplicate Assert
  29 |     expect(tree.query(2)).toBe(5);
  30 |     expect(tree.query(3)).toBe(4);
  31 |     expect(tree.query(4)).toBe(10);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/fenwick-tree/__test__/FenwickTree.test.js,Duplicate Assert,"{'line': 29, 'column': 4, 'index': 846}","  27 |
  28 |     expect(tree.query(1)).toBe(3);
> 29 |     expect(tree.query(2)).toBe(5);
     |    ^ Duplicate Assert
  30 |     expect(tree.query(3)).toBe(4);
  31 |     expect(tree.query(4)).toBe(10);
  32 |     expect(tree.query(5)).toBe(15);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/fenwick-tree/__test__/FenwickTree.test.js,Duplicate Assert,"{'line': 29, 'column': 4, 'index': 846}","  27 |
  28 |     expect(tree.query(1)).toBe(3);
> 29 |     expect(tree.query(2)).toBe(5);
     |    ^ Duplicate Assert
  30 |     expect(tree.query(3)).toBe(4);
  31 |     expect(tree.query(4)).toBe(10);
  32 |     expect(tree.query(5)).toBe(15);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/fenwick-tree/__test__/FenwickTree.test.js,Duplicate Assert,"{'line': 30, 'column': 4, 'index': 881}","  28 |     expect(tree.query(1)).toBe(3);
  29 |     expect(tree.query(2)).toBe(5);
> 30 |     expect(tree.query(3)).toBe(4);
     |    ^ Duplicate Assert
  31 |     expect(tree.query(4)).toBe(10);
  32 |     expect(tree.query(5)).toBe(15);
  33 |     expect(tree.query(6)).toBe(19);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/fenwick-tree/__test__/FenwickTree.test.js,Duplicate Assert,"{'line': 31, 'column': 4, 'index': 916}","  29 |     expect(tree.query(2)).toBe(5);
  30 |     expect(tree.query(3)).toBe(4);
> 31 |     expect(tree.query(4)).toBe(10);
     |    ^ Duplicate Assert
  32 |     expect(tree.query(5)).toBe(15);
  33 |     expect(tree.query(6)).toBe(19);
  34 |     expect(tree.query(7)).toBe(16);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/javascript-algorithms/src/data-structures/tree/fenwick-tree/__test__/FenwickTree.test.js,Duplicate Assert,"{'line': 32, 'column': 4, 'index': 952}","  30 |     expect(tree.query(3)).toBe(4);
